1
0,1|8,1|8,1|8,1|8,1|8,1|8,1|8,1|16,0|5,18|13,18|11,18|5,18|16,0|8,1|8,1|8,1|8,1|8,1|8,1|8,1|8,1|8,1|8,1|8,1|8,1|8,1|16,0|5,18|6,18|12,18|5,18|16,0|8,1|8,1|8,1|8,1|8,1|8,1|8,1|8,1|8,1|8,1|8,1|8,1|6,1|16,11|15,16|17,15|17,15|17,15|17,15|6,11|18,0|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|16,0|3,18|13,18|3,18|9,18|3,18|3,18|16,0|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|16,0|5,18|10,18|13,18|13,18|13,18|5,18|16,0|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|7,1|
2,1|14,18|17,18|15,18|17,18|15,18|17,18|15,18|17,18|15,18|17,18|15,18|17,18|16,18|14,18|16,18|14,18|16,18|14,18|16,18|14,18|16,18|14,18|16,18|15,18|17,18|15,18|17,18|15,18|17,18|15,18|17,18|15,18|17,18|15,18|14,18|16,18|14,18|16,18|14,18|16,18|14,18|16,18|14,18|16,18|14,18|16,11|17,15|17,15|17,15|17,15|17,15|8,11|3,7|18,6|15,18|17,18|16,18|14,18|16,18|14,18|16,18|14,18|16,18|14,18|16,18|14,18|16,18|15,18|17,18|15,18|17,18|15,18|17,18|15,18|17,18|15,18|17,18|15,18|17,18|16,18|14,18|16,18|14,18|16,18|14,18|16,18|14,18|16,18|14,18|16,18|15,18|17,18|15,18|17,18|15,18|17,18|3,7|12,5|2,1|
2,1|17,18|17,18|17,18|17,18|17,18|17,18|14,18|14,18|14,18|14,18|14,18|15,18|15,18|15,18|15,18|15,18|15,18|16,18|16,18|16,18|16,18|16,18|17,18|17,18|17,18|17,18|17,18|17,18|14,18|14,18|14,18|14,18|14,18|15,18|15,18|15,18|15,18|15,18|15,18|16,18|16,18|16,18|16,18|16,18|16,18|16,11|17,15|17,15|17,15|17,15|17,15|7,11|8,6|8,6|14,18|14,18|15,18|15,18|15,18|15,18|15,18|16,18|16,18|16,18|16,18|16,18|16,18|17,18|17,18|17,18|17,18|17,18|14,18|14,18|14,18|14,18|14,18|14,18|15,18|15,18|15,18|15,18|15,18|15,18|16,18|16,18|16,18|16,18|16,18|17,18|17,18|17,18|17,18|17,18|17,18|14,18|8,6|8,6|2,1|
2,1|15,18|17,18|15,18|17,18|16,18|14,18|16,18|15,18|17,18|15,18|17,18|16,18|14,18|16,18|14,18|17,18|15,18|17,18|16,18|14,18|16,18|14,18|17,18|15,18|17,18|15,18|14,18|16,18|14,18|16,18|15,18|17,18|15,18|14,18|16,18|14,18|16,18|15,18|17,18|15,18|17,18|16,18|14,18|16,18|15,18|16,11|17,15|17,15|17,15|17,15|17,15|7,11|8,6|8,6|17,18|15,18|14,18|16,18|14,18|17,18|15,18|17,18|15,18|14,18|16,18|14,18|16,18|15,18|17,18|15,18|14,18|16,18|14,18|16,18|15,18|17,18|15,18|17,18|16,18|14,18|16,18|14,18|17,18|15,18|17,18|16,18|14,18|16,18|14,18|17,18|15,18|17,18|15,18|14,18|16,18|14,18|8,6|8,6|2,1|
2,1|17,18|17,18|17,18|14,18|14,18|15,18|15,18|15,18|16,18|16,18|16,18|17,18|17,18|17,18|14,18|14,18|15,18|15,18|15,18|16,18|16,18|16,18|17,18|17,18|17,18|14,18|14,18|14,18|15,18|15,18|16,18|16,18|16,18|17,18|17,18|17,18|14,18|14,18|14,18|15,18|15,18|15,18|16,18|16,18|17,18|16,11|17,15|17,15|17,15|17,15|17,15|7,11|8,6|8,6|16,18|16,18|17,18|17,18|14,18|14,18|14,18|15,18|15,18|15,18|16,18|16,18|16,18|17,18|17,18|14,18|14,18|14,18|15,18|15,18|15,18|16,18|16,18|16,18|17,18|17,18|17,18|14,18|14,18|15,18|15,18|15,18|16,18|16,18|16,18|17,18|17,18|17,18|14,18|14,18|14,18|15,18|8,6|8,6|2,1|
2,1|15,18|17,18|16,18|14,18|17,18|15,18|14,18|16,18|14,18|17,18|15,18|14,18|16,18|15,18|17,18|16,18|14,18|16,18|15,18|17,18|16,18|14,18|17,18|15,18|14,18|16,18|15,18|17,18|15,18|14,18|16,18|15,18|17,18|16,18|14,18|17,18|15,18|17,18|16,18|14,18|17,18|15,18|14,18|16,18|15,18|16,11|17,15|17,15|17,15|17,15|17,15|7,11|8,6|8,6|15,18|14,18|16,18|14,18|17,18|15,18|14,18|16,18|15,18|17,18|16,18|14,18|16,18|15,18|17,18|16,18|14,18|17,18|15,18|14,18|16,18|14,18|17,18|15,18|14,18|16,18|15,18|17,18|16,18|14,18|17,18|15,18|17,18|16,18|14,18|17,18|15,18|14,18|16,18|15,18|17,18|15,18|8,6|8,6|2,1|
2,1|17,18|17,18|14,18|15,18|15,18|16,18|16,18|17,18|17,18|14,18|14,18|15,18|15,18|16,18|16,18|17,18|14,18|14,18|15,18|15,18|16,18|16,18|17,18|17,18|14,18|14,18|15,18|15,18|16,18|17,18|17,18|14,18|14,18|15,18|15,18|16,18|16,18|17,18|17,18|14,18|14,18|15,18|16,18|16,18|17,18|16,11|17,15|17,15|17,15|17,15|17,15|7,11|8,6|8,6|14,18|15,18|15,18|16,18|16,18|17,18|17,18|14,18|14,18|15,18|15,18|16,18|16,18|17,18|14,18|14,18|15,18|15,18|16,18|16,18|17,18|17,18|14,18|14,18|15,18|15,18|16,18|17,18|17,18|14,18|14,18|15,18|15,18|16,18|16,18|17,18|17,18|14,18|14,18|15,18|16,18|16,18|8,6|8,6|2,1|
16,0|15,18|14,18|16,18|15,18|14,18|16,18|15,18|17,18|16,18|15,18|17,18|16,18|15,18|17,18|16,18|14,18|17,18|16,18|14,18|17,18|16,18|14,18|17,18|15,18|14,18|17,18|15,18|14,18|17,18|15,18|14,18|16,18|15,18|14,18|16,18|15,18|14,18|16,18|15,18|14,18|16,18|15,18|17,18|16,18|15,18|16,11|17,15|17,15|17,15|17,15|17,15|7,11|8,6|8,6|17,18|16,18|14,18|17,18|15,18|14,18|17,18|15,18|14,18|17,18|15,18|14,18|16,18|15,18|14,18|16,18|15,18|14,18|16,18|15,18|17,18|16,18|15,18|17,18|16,18|15,18|17,18|16,18|15,18|17,18|16,18|14,18|17,18|16,18|14,18|17,18|16,18|14,18|17,18|15,18|14,18|17,18|8,6|8,6|2,1|
5,18|17,18|14,18|15,18|15,18|16,18|17,18|17,18|14,18|15,18|16,18|16,18|17,18|14,18|14,18|15,18|16,18|17,18|17,18|14,18|15,18|15,18|16,18|17,18|14,18|14,18|15,18|16,18|16,18|17,18|14,18|15,18|15,18|16,18|17,18|14,18|14,18|15,18|16,18|16,18|17,18|14,18|15,18|15,18|16,18|17,18|16,11|17,15|17,15|17,15|17,15|17,15|7,11|8,6|8,6|16,18|17,18|17,18|14,18|15,18|15,18|16,18|17,18|14,18|14,18|15,18|16,18|16,18|17,18|14,18|15,18|15,18|16,18|17,18|14,18|14,18|15,18|16,18|16,18|17,18|14,18|15,18|15,18|16,18|17,18|17,18|14,18|15,18|16,18|16,18|17,18|14,18|14,18|15,18|16,18|17,18|17,18|8,6|8,6|2,1|
12,18|15,18|14,18|17,18|16,18|14,18|17,18|16,18|15,18|14,18|16,18|15,18|14,18|17,18|16,18|15,18|17,18|16,18|15,18|14,18|17,18|15,18|14,18|17,18|16,18|15,18|17,18|16,18|15,18|14,18|17,18|15,18|14,18|17,18|16,18|15,18|17,18|16,18|15,18|14,18|17,18|16,18|14,18|17,18|16,18|15,18|16,11|17,15|17,15|17,15|17,15|17,15|7,11|8,6|8,6|15,18|14,18|16,18|15,18|14,18|17,18|16,18|14,18|17,18|16,18|15,18|14,18|16,18|15,18|14,18|17,18|16,18|15,18|17,18|16,18|15,18|14,18|17,18|15,18|14,18|17,18|16,18|15,18|17,18|16,18|15,18|14,18|17,18|15,18|14,18|17,18|16,18|15,18|17,18|16,18|15,18|14,18|8,6|8,6|2,1|
11,18|17,18|14,18|15,18|16,18|17,18|14,18|15,18|16,18|16,18|17,18|14,18|15,18|16,18|17,18|14,18|15,18|16,18|17,18|17,18|14,18|15,18|16,18|17,18|14,18|15,18|16,18|17,18|14,18|14,18|15,18|16,18|17,18|14,18|15,18|16,18|17,18|14,18|14,18|15,18|16,18|17,18|14,18|15,18|16,18|17,18|16,11|17,15|17,15|17,15|17,15|17,15|7,11|8,6|8,6|14,18|15,18|16,18|16,18|17,18|14,18|15,18|16,18|17,18|14,18|16,18|16,18|17,18|17,18|14,18|15,18|16,18|17,18|14,18|15,18|16,18|17,18|17,18|14,18|15,18|16,18|17,18|14,18|15,18|16,18|17,18|14,18|14,18|15,18|16,18|17,18|14,18|15,18|16,18|17,18|14,18|15,18|8,6|8,6|2,1|
5,18|15,18|14,18|17,18|16,18|15,18|14,18|17,18|16,18|15,18|14,18|17,18|16,18|15,18|14,18|17,18|16,18|15,18|14,18|17,18|16,18|15,18|14,18|17,18|16,18|15,18|14,18|17,18|16,18|15,18|14,18|17,18|16,18|15,18|14,18|17,18|16,18|15,18|14,18|17,18|16,18|15,18|14,18|17,18|16,18|15,18|16,11|17,15|17,15|17,15|17,15|17,15|7,11|8,7|8,6|17,18|16,18|15,18|14,18|17,18|16,18|15,18|14,18|17,18|16,18|15,18|14,18|17,18|16,18|14,18|17,18|16,18|15,18|14,18|17,18|16,18|15,18|14,18|17,18|16,18|15,18|14,18|17,18|16,18|15,18|14,18|17,18|16,18|15,18|14,18|17,18|16,18|15,18|14,18|17,18|16,18|15,18|8,6|8,6|2,1|
16,0|17,18|15,18|16,18|17,18|14,18|15,18|16,18|17,18|14,18|15,18|16,18|17,18|14,18|15,18|17,18|14,18|15,18|16,18|17,18|14,18|15,18|16,18|17,18|14,18|15,18|16,18|17,18|15,18|16,18|17,18|14,18|15,18|16,18|17,18|14,18|15,18|16,18|17,18|14,18|15,18|17,18|14,18|15,18|16,18|17,18|16,11|17,15|17,15|17,15|17,15|17,15|7,11|8,6|8,6|16,18|17,18|14,18|15,18|16,18|17,18|14,18|15,18|16,18|17,18|14,18|15,18|17,18|14,18|15,18|16,18|17,18|14,18|15,18|16,18|17,18|14,18|15,18|16,18|17,18|15,18|16,18|17,18|14,18|15,18|16,18|17,18|14,18|15,18|16,18|17,18|14,18|15,18|17,18|14,18|15,18|16,18|8,6|8,6|2,1|
